|COD_COL|COLE_INST_NOMBRE|COLE_DEPTO_COLEGIO|COLE_CALENDARIO_COLEGIO|COLE_GENEROPOBLACION|EVALUADOS_ULTIMOS_3|COLE_NATURALEZA|INDICE_MATEMATICAS|INDICE_C_NATURALES|INDICE_SOCIALES_CIUDADANAS|INDICE_LECTURA_CRITICA|INDICE_INGLES|INDICE_TOTAL|COLE_CATEGORIA|NOMBRE_DEPARTAMENTO|NOMBRE_MUNICIPIO|ZONA|LATITUD|LONGITUD|MODE_ESTRATOVIVIENDA|IND_EST_TRAB|MODE_EDU_MADRE|MODE_EDU_PADRE|IND_BILINGUE|CARACTER_IE|INDICE_AJUST|Cluster
77|105088001873|IE CARLOS PEREZ MEJIA|ANTIOQUIA|A|MI|209|OFICIAL|0.7017|0.7090000000000001|0.6919|0.7334|0.7051|0.7087|B|ANTIOQUIA|BELLO|Urbano|6.337607858999999|-75.56498062|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) incompleta|N|ACADEMICO|0.5598784422613923|5
78|205284000162|I. E. R. LA BLANQUITA DEL MURRI|ANTIOQUIA|A|MI|19|OFICIAL|0.6184|0.6306|0.5751|0.6453|0.5731|0.614|D|ANTIOQUIA|FRONTINO|Rural|6.745007761|-76.36667327|Estrato 1|0|Primaria incompleta|Primaria incompleta|None|ACADEMICO|0.07494731499647758|0
79|105670000938|I. E. NORMAL SUPERIOR DE SAN ROQUE|ANTIOQUIA|A|MI|137|OFICIAL|0.6418|0.6393|0.6445|0.6925|0.6362|0.6531|C|ANTIOQUIA|SAN ROQUE|Urbano|6.485939559199999|-75.01905531|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.4092359260077245|3
80|105670000938|I. E. NORMAL SUPERIOR DE SAN ROQUE|ANTIOQUIA|A|MI|139|OFICIAL|0.5059|0.541|0.5436|0.5922|0.5232|0.5439|D|ANTIOQUIA|SAN ROQUE|Urbano|6.485939559199999|-75.01905531|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.3794193831492168|3
81|105360000474|INSTITUCION EDUCATIVA FELIPE DE RESTREPO|ANTIOQUIA|A|MI|220|OFICIAL|0.6967|0.7089|0.7095|0.7431|0.7116|0.7143|B|ANTIOQUIA|ITAGUI|Urbano|6.1622572661|-75.6210259|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) incompleta|N|TECNICO/ACADEMICO|0.5794066732056513|1
82|205670000819|I. E. R. PROVIDENCIA|ANTIOQUIA|A|MI|51|OFICIAL|0.6006|0.6212|0.5921|0.6628|0.5503|0.6139|D|ANTIOQUIA|SAN ROQUE|Rural|6.5183354079999996|-74.90695829|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.18324317256005135|5
83|105360001055|INSTITUCION EDUCATIVA DIEGO ECHAVARRIA MISAS|ANTIOQUIA|A|MI|495|OFICIAL|0.7188|0.7199|0.7203|0.7664|0.7004|0.7289|A|ANTIOQUIA|ITAGUI|Urbano|6.1697921001|-75.60983243|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.8663677670518206|1
84|305001004161|COL DE LA PRESENTACION - MEDELLIN|ANTIOQUIA|A|MI|186|NO OFICIAL|0.7825|0.7832|0.7902|0.8146|0.8599|0.7978|A+|ANTIOQUIA|MEDELLIN|Urbano|6.25168195900005|-75.604727247|Estrato 4|0|Educacion profesional completa|Educacion profesional completa|N|ACADEMICO|0.5549769320668849|0
85|305631000113|COLEGIO PADRE RAMON ARCILA R.|ANTIOQUIA|A|MI|94|NO OFICIAL|0.7633|0.7711|0.7665|0.7831|0.7941|0.7728|A+|ANTIOQUIA|SABANETA|Urbano|6.153147087200001|-75.61690341|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.33877060620440735|2
86|305001022496|INSTITUCION EDUCATIVA PEQUENA MARIA|ANTIOQUIA|A|MI|90|NO OFICIAL|0.6704|0.6557|0.6643|0.71|0.6525|0.6733|B|ANTIOQUIA|MEDELLIN|Urbano|6.2868554620000605|-75.5408962019999|Estrato 1|0|Primaria incompleta|Primaria incompleta|None|ACADEMICO|0.30512917502692233|0
87|105543000325|I. E. PRESBITERO RODRIGO LOPERA GIL|ANTIOQUIA|A|MI|74|OFICIAL|0.6577|0.655|0.6759|0.7033|0.6433|0.6707|B|ANTIOQUIA|PEQUE|Urbano|7.021026963|-75.9097783|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.2608807024901477|0
88|105543000325|I. E. PRESBITERO RODRIGO LOPERA GIL|ANTIOQUIA|A|MI|166|OFICIAL|0.4602|0.526|0.5282|0.5629|0.5193|0.5193|D|ANTIOQUIA|PEQUE|Urbano|7.021026963|-75.9097783|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.4187155285823564|0
89|105658000124|I. E. FRANCISCO ABEL GALLEGO|ANTIOQUIA|A|MI|90|OFICIAL|0.6215|0.6389|0.6237|0.6699|0.636|0.6383|C|ANTIOQUIA|SAN JOSE DE LA MONTANA|Urbano|6.8489796426|-75.68644834|Estrato 2|1|Secundaria (Bachillerato) incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.2972205634276253|3
90|105400000120|I. E. FELIX MARIA RESTREPO LONDONO|ANTIOQUIA|A|MI|267|OFICIAL|0.6714|0.6722|0.654|0.6958|0.6729999999999999|0.6733|B|ANTIOQUIA|LA UNION|Urbano|5.9741236116|-75.36025938|Estrato 2|0|Primaria completa|Primaria incompleta|N|ACADEMICO|0.6267125897663168|5
91|105001025763|INST EDUC DEBORA ARANGO PEREZ|ANTIOQUIA|A|MI|107|OFICIAL|0.6494|0.6591|0.6762|0.7021|0.6769|0.6721|B|ANTIOQUIA|MEDELLIN|Urbano|6.22376650605867|-75.6265937387907|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|None|TECNICO/ACADEMICO|0.3476060062127747|3
92|105001025798|INST EDUC ANGELA RESTREPO MORENO|ANTIOQUIA|A|MI|180|OFICIAL|0.6878|0.6842|0.698|0.7477|0.6843|0.7029|B|ANTIOQUIA|MEDELLIN|Urbano|6.1770678502947804|-75.63734888405679|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|None|ACADEMICO|0.5086911751514362|5
93|205147000112|I. E. R. VILLA NELLY|ANTIOQUIA|A|MI|81|OFICIAL|0.5867|0.6145|0.6056|0.6539|0.6034|0.6143|D|ANTIOQUIA|CAREPA|Rural|7.759167|-76.69166700000001|Estrato 1|0|Secundaria (Bachillerato) incompleta|Primaria incompleta|N|ACADEMICO|0.26868907108117346|0
94|305001004811|COL DIVINO SALVADOR|ANTIOQUIA|A|MI|177|NO OFICIAL|0.8088|0.7967|0.8073|0.8288|0.8447|0.813|A+|ANTIOQUIA|MEDELLIN|Urbano|6.237230671000019|-75.548220737|Estrato 3|0|Tecnica o tecnologica completa|Educacion profesional completa|N|TECNICO|0.5434611631554479|1
95|205284000464|I. E. R. GABRIELA WHITE DE VELEZ|ANTIOQUIA|A|MI|58|OFICIAL|0.6318|0.6515|0.6416|0.6817|0.628|0.6498|C|ANTIOQUIA|FRONTINO|Rural|6.805902614|-76.2465026|Estrato 1|0|Primaria incompleta|Primaria completa|N|TECNICO/ACADEMICO|0.21009619085652148|0
96|305400000404|COLEGIO NUESTRA SENORA DE LAS MERCEDES|ANTIOQUIA|A|MI|50|NO OFICIAL|0.7819|0.7618|0.7687|0.7895|0.7794|0.7758|A+|ANTIOQUIA|LA UNION|Urbano|5.972824488400001|-75.36088009|Estrato 2|0|Educacion profesional completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.20274436445750482|5
97|205030000243|I. E. PASCUAL CORREA FLOREZ|ANTIOQUIA|A|MI|86|OFICIAL|0.6576|0.7001|0.6698|0.7178|0.6249|0.6816|B|ANTIOQUIA|AMAGA|Rural|6.055|-75.69555600000001|Estrato 1|0|Primaria completa|Primaria incompleta|N|ACADEMICO|0.29633600291760903|0
98|105360000253|INSTITUCION EDUCATIVA ESTEBAN OCHOA|ANTIOQUIA|A|MI|207|OFICIAL|0.6593|0.6794|0.6684|0.7177|0.6629|0.6798|B|ANTIOQUIA|ITAGUI|Urbano|6.1746705658000005|-75.63296389|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.5450636249765443|3
99|305001016089|CENT EDUC AUTONOMO|ANTIOQUIA|A|MI|66|NO OFICIAL|0.768|0.7756|0.7846|0.7949|0.7711|0.78|A+|ANTIOQUIA|MEDELLIN|Urbano|6.300009271000019|-75.5698512009999|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.256923226386224|2
100|105129000089|I. E. GABRIEL ECHAVARRIA|ANTIOQUIA|A|MI|87|OFICIAL|0.6618|0.6737|0.6659|0.7124|0.6599|0.677|B|ANTIOQUIA|CALDAS|Urbano|6.1100980721|-75.63698667|Estrato 2|0|Secundaria (Bachillerato) incompleta|Primaria incompleta|None|ACADEMICO|0.2980110095272343|5
101|105837006194|I.E. NORMAL SUPERIOR DE URABA|ANTIOQUIA|A|MI|272|OFICIAL|0.624|0.6416|0.6309|0.6896|0.6093|0.6437|C|ANTIOQUIA|TURBO|Urbano|8.100097669|-76.71650435|Estrato 1|0|Tecnica o tecnologica completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.6190735541462598|0
102|105308000083|I. E. COLOMBIA|ANTIOQUIA|A|MI|211|OFICIAL|0.7339|0.7243|0.7379|0.7561|0.7635|0.74|A|ANTIOQUIA|GIRARDOTA|Urbano|6.378633328099999|-75.44429670000001|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|None|ACADEMICO|0.5757769120223825|5
103|105308000253|I. E.  EMILIANO GARCIA|ANTIOQUIA|A|MI|224|OFICIAL|0.6641|0.6784|0.6775|0.7147|0.6558|0.6815|B|ANTIOQUIA|GIRARDOTA|Urbano|6.376193285599999|-75.44855609|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|None|TECNICO/ACADEMICO|0.5717054479003483|3
104|105387000077|I. E.  CARLOS ARTURO DUQUE RAMIREZ|ANTIOQUIA|A|MI|134|OFICIAL|0.6643|0.648|0.6295|0.6912|0.6417|0.657|C|ANTIOQUIA|PUERTO NARE|Urbano|6.185623561|-74.584391|Estrato 2|0|Primaria incompleta|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.4041710592451555|3
105|105282000403|I. E. ESCUELA NORMAL SUPERIOR MARIANO OSPINA RODRIGUEZ|ANTIOQUIA|A|MI|103|OFICIAL|0.7004|0.6995|0.6976|0.7286|0.6925|0.7055|B|ANTIOQUIA|FREDONIA|Urbano|5.9289140513|-75.67184531|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.3462297834119995|3
106|105656000143|I. E.  ESCUELA NORMAL SUPERIOR GENOVEVA DIAZ|ANTIOQUIA|A|MI|206|OFICIAL|0.6694|0.6939|0.6871|0.7126|0.6577|0.6882|B|ANTIOQUIA|SAN JERONIMO|Urbano|6.441811769|-75.72710929|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.5468497371859047|3
107|205361000324|I. E. R. JOSE FELIX DE RESTREPO|ANTIOQUIA|A|MI|59|OFICIAL|0.5706|0.6011|0.5818|0.6327|0.581|0.5954|D|ANTIOQUIA|ITUANGO|Rural|7.2436110000000005|-75.777778|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.20439831425659213|0
108|105038000019|I. E. MARIANO DE JESUS EUSSE|ANTIOQUIA|A|MI|200|OFICIAL|0.6157|0.6201|0.5971|0.6406|0.5834|0.6157|D|ANTIOQUIA|ANGOSTURA|Urbano|6.8845252612|-75.33481983|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.508662646351556|0
109|105664000187|I. E. PIO XII|ANTIOQUIA|A|MI|282|OFICIAL|0.6711|0.6716|0.6486|0.7068|0.6425|0.6721|B|ANTIOQUIA|SAN PEDRO|Urbano|6.455110423|-75.55639214|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.6445279427885808|3
110|205079000346|I. E. EL TABLAZO|ANTIOQUIA|A|MI|86|OFICIAL|0.6571|0.6665|0.6504|0.7115|0.5852|0.6647|C|ANTIOQUIA|BARBOSA|Rural|6.4183330000000005|-75.410278|Estrato 2|0|Secundaria (Bachillerato) incompleta|Primaria incompleta|N|ACADEMICO|0.2926499770489811|5
111|105154000301|I. E. LICEO CAUCASIA|ANTIOQUIA|A|MI|829|OFICIAL|0.7332|0.7283|0.7038|0.7521|0.6956|0.7268|A|ANTIOQUIA|CAUCASIA|Urbano|7.983333|-75.199722|Estrato 1|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|1.0233052052381566|0
112|205380000165|I. E. JOSE ANTONIO GALAN|ANTIOQUIA|A|MI|358|OFICIAL|0.6691|0.6799|0.6624|0.7152|0.6539|0.6795|B|ANTIOQUIA|LA ESTRELLA|Rural|6.1189956688|-75.63750313|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.7288768864197623|3
113|205656000423|I. E. R. BENIGNO MENA GONZALEZ|ANTIOQUIA|A|MI|65|OFICIAL|0.5919|0.6082|0.597|0.6533|0.5609|0.6086|D|ANTIOQUIA|SAN JERONIMO|Rural|6.391399538|-75.67650721|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.22386364189836908|5
114|205649000027|I.E.R.. PALMICHAL|ANTIOQUIA|A|MI|59|OFICIAL|0.6128|0.6304|0.6243|0.6583|0.6479|0.6327|C|ANTIOQUIA|SAN CARLOS|Rural|6.1841669999999995|-75.046389|Estrato 1|0|Primaria completa|Primaria incompleta|N|ACADEMICO|0.21038987428926298|0
115|105088002641|IE LA NAVARRA|ANTIOQUIA|A|MI|102|OFICIAL|0.7072|0.7127|0.7104|0.7415|0.6957|0.7162|B|ANTIOQUIA|BELLO|Urbano|6.3466667298|-75.53157947|Estrato 3|0|Tecnica o tecnologica completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.3463639868429269|2
116|105034001207|I. E. MARIA AUXILIADORA|ANTIOQUIA|A|MI|191|OFICIAL|0.7343|0.7509|0.7425|0.7622|0.7181|0.7452|A|ANTIOQUIA|ANDES|Urbano|5.6579715948|-75.87704437|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.5440673504890319|3
117|105034000740|I. E. JUAN DE DIOS URIBE|ANTIOQUIA|A|MI|99|OFICIAL|0.6519|0.6432|0.6277|0.6733|0.6021|0.6454|C|ANTIOQUIA|ANDES|Urbano|5.653517073|-75.87552459999999|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.3214440104457291|0
118|105034000740|I. E. JUAN DE DIOS URIBE|ANTIOQUIA|A|MI|87|OFICIAL|0.5028|0.5479999999999999|0.5326|0.602|0.5333|0.5453|D|ANTIOQUIA|ANDES|Urbano|5.653517073|-75.87552459999999|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.26902568192794263|0
119|205034000299|I. E. SAN JOSE|ANTIOQUIA|A|MI|22|OFICIAL|0.6102|0.6262|0.6124|0.6795|0.6239|0.6315|C|ANTIOQUIA|ANDES|Rural|5.7353807|-75.87045959|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.08715850604133984|5
120|105001001121|INST EDUC JOSE ROBERTO VASQUEZ|ANTIOQUIA|A|MI|485|OFICIAL|0.6671|0.6663|0.6584|0.7164|0.6691|0.6764|B|ANTIOQUIA|MEDELLIN|Urbano|6.26896966437999|-75.55019913655559|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.8274688845527577|3
121|105001001023|INST EDUC ANTONIO RICAURTE|ANTIOQUIA|A|MI|191|OFICIAL|0.6742|0.6743|0.6719|0.7208|0.6914|0.6858|B|ANTIOQUIA|MEDELLIN|Urbano|6.21126592000007|-75.6034440669999|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.521344738832713|5
122|105120000345|I. E. MONSENOR GERARDO PATINO|ANTIOQUIA|A|MI|186|OFICIAL|0.6549|0.6377|0.6771|0.7090000000000001|0.6204|0.6659|C|ANTIOQUIA|CACERES|Urbano|7.581870843099999|-75.34744312|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.5053443202926586|0
123|305001003599|COLEGIO SAN JOSE DE LA SALLE|ANTIOQUIA|A|MI|285|NO OFICIAL|0.8174|0.8068|0.8155|0.8136|0.8743|0.818|A+|ANTIOQUIA|MEDELLIN|Urbano|6.245005773000059|-75.550074961|Estrato 5|0|Educacion profesional completa|Educacion profesional completa|N|ACADEMICO|0.7181760373760436|0
124|105088000877|IE MARCO FIDEL SUAREZ|ANTIOQUIA|A|MI|459|OFICIAL|0.6962|0.6935|0.6967|0.7433|0.7094|0.7076|B|ANTIOQUIA|BELLO|Urbano|6.3365700013|-75.55990138|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.8283093276520763|5
125|105088001415|IE ABRAHAM REYES|ANTIOQUIA|A|MI|168|OFICIAL|0.7011|0.7076|0.705|0.747|0.6627|0.7111|B|ANTIOQUIA|BELLO|Urbano|6.3468276488|-75.55418578|Estrato 1|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO|0.48963239017009563|0
126|105088001415|IE ABRAHAM REYES|ANTIOQUIA|A|MI|69|OFICIAL|0.5072|0.5233|0.5327|0.5805|0.5343|0.5358|D|ANTIOQUIA|BELLO|Urbano|6.3468276488|-75.55418578|Estrato 1|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO|0.22180694933334505|0
127|105088001709|IE NUEVA GENERACION|ANTIOQUIA|A|MI|205|OFICIAL|0.8288|0.8059|0.8075|0.8209|0.7805|0.8131|A+|ANTIOQUIA|BELLO|Urbano|6.343836017999999|-75.54635997|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO|0.5951374512351613|3
128|105001018759|INST EDUC FE Y ALEGRIA EL LIMONAR|ANTIOQUIA|A|MI|131|OFICIAL|0.6581|0.6491|0.6723|0.7189|0.6621|0.6736|B|ANTIOQUIA|MEDELLIN|Rural|6.174378|-75.64224899999999|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.4027709108969379|5
129|205001009797|INST EDUC MANUEL J. BETANCUR|ANTIOQUIA|A|MI|269|OFICIAL|0.7542|0.7382|0.7297|0.7668|0.7333|0.7461|A|ANTIOQUIA|MEDELLIN|Rural|6.185199|-75.655146|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.6631416683249038|5
130|205490001213|I. E. R. EL TOTUMO|ANTIOQUIA|A|MI|124|OFICIAL|0.5918|0.6385|0.583|0.6278|0.569|0.6071|D|ANTIOQUIA|NECOCLI|Rural|8.332487217999999|-76.74331306|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.3683474400812109|0
131|205686000223|I.E.R. MONSENOR MIGUEL ANGEL BUILES|ANTIOQUIA|A|MI|45|OFICIAL|0.6406|0.6423|0.6184|0.6674|0.6305|0.6413|C|ANTIOQUIA|SANTA ROSA DE OSOS|Rural|6.778692831|-75.56092406|Estrato 2|1|Primaria completa|Primaria completa|N|ACADEMICO|0.16792096010928836|5
132|205887001350|I. E. EL CEDRO|ANTIOQUIA|A|MI|23|OFICIAL|0.5379|0.5768|0.5901|0.6189|0.5287|0.5769|D|ANTIOQUIA|YARUMAL|Rural|7.1908902370000005|-75.35795397|Estrato 1|1|Primaria incompleta|Primaria completa|N|ACADEMICO|0.08705469562679453|0
133|205051000758|I. E. R. UVEROS|ANTIOQUIA|A|MI|136|OFICIAL|0.5351|0.5549|0.5372|0.5979|0.5502|0.5558|D|ANTIOQUIA|SAN JUAN DE URABA|Rural|8.746667|-76.580556|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.37737967980089404|0
134|205051001401|I. E. R. EL FILO DE DAMAQUIEL|ANTIOQUIA|A|MI|81|OFICIAL|0.5251|0.5489999999999999|0.5465|0.6052|0.5583|0.5566|D|ANTIOQUIA|SAN JUAN DE URABA|Rural|8.769974000000001|-76.526983|Estrato 1|1|Secundaria (Bachillerato) incompleta|Primaria incompleta|None|ACADEMICO|0.2566836767837165|0
135|105001019011|I.E. STELLA VELEZ LONDONO|ANTIOQUIA|A|MI|145|OFICIAL|0.7008|0.698|0.6945|0.7316|0.6659999999999999|0.7031|B|ANTIOQUIA|MEDELLIN|Urbano|6.26843144200006|-75.61630399099991|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.44148265337935044|0
136|105001001791|INST EDUC MONSENOR GERARDO VALENCIA CANO|ANTIOQUIA|A|MI|127|OFICIAL|0.7512|0.7505|0.7475|0.7763|0.7444|0.7555|A|ANTIOQUIA|MEDELLIN|Urbano|6.26904671700004|-75.58775289499991|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.4179551957137948|2
137|105001009652|INST EDUC SAN LORENZO DE ABURRA|ANTIOQUIA|A|MI|259|OFICIAL|0.6767|0.6665|0.6555|0.71|0.6694|0.6766|B|ANTIOQUIA|MEDELLIN|Urbano|6.272000717596001|-75.5491700363483|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.61801432040709|3
138|105001002976|INST EDUC LA PIEDAD|ANTIOQUIA|A|MI|183|OFICIAL|0.6813|0.6806|0.6273|0.6933|0.6598|0.6698|C|ANTIOQUIA|MEDELLIN|Urbano|6.2693753590000405|-75.596902901|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.5016822698423646|5
139|105001013072|INST EDUC MAESTRO PEDRO NEL GOMEZ|ANTIOQUIA|A|MI|176|OFICIAL|0.7159|0.6995|0.7062|0.7393|0.7095|0.7148|B|ANTIOQUIA|MEDELLIN|Urbano|6.311350004000079|-75.56781502300001|Estrato 3|0|Tecnica o tecnologica completa|Secundaria (Bachillerato) incompleta|N|ACADEMICO|0.5058196084320389|2
140|105001000175|INST EDUC GABRIEL RESTREPO MORENO|ANTIOQUIA|A|MI|138|OFICIAL|0.6409|0.6467|0.6343|0.6981|0.6391|0.6538|C|ANTIOQUIA|MEDELLIN|Urbano|6.27681856700002|-75.54846170100001|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.41151585025082277|3
141|105001010855|INST EDUC  ANA DE CASTRILLON|ANTIOQUIA|A|MI|178|OFICIAL|0.6928|0.6782|0.6867|0.7205|0.682|0.6936|B|ANTIOQUIA|MEDELLIN|Urbano|6.237848145000041|-75.564248703|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.5017038219104285|2
142|105495000024|I. E. NECHI|ANTIOQUIA|A|MI|296|OFICIAL|0.5901|0.6234|0.6141|0.6595|0.5875|0.6191|D|ANTIOQUIA|NECHI|Urbano|8.092637614|-74.77339635|Estrato 1|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.6348918918549296|0
143|105031001516|I. E. EDUARDO FERNANDEZ BOTERO|ANTIOQUIA|A|MI|201|OFICIAL|0.7429|0.7085|0.701|0.7397|0.7159|0.7224|A|ANTIOQUIA|AMALFI|Urbano|6.907041969|-75.07358005|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.5523123684590583|0
144|105031001516|I. E. EDUARDO FERNANDEZ BOTERO|ANTIOQUIA|A|MI|99|OFICIAL|0.5896|0.6062|0.5853|0.6399|0.5727|0.6028|D|ANTIOQUIA|AMALFI|Urbano|6.907041969|-75.07358005|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.3110894806151374|0
145|105376000105|I. E. MARIA JOSEFA MARULANDA|ANTIOQUIA|A|MI|242|OFICIAL|0.7889|0.7679|0.7399|0.7664|0.7522|0.7647|A|ANTIOQUIA|LA CEJA|Urbano|6.0262080092999994|-75.43391808|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.6340312556787208|2
146|105045001683|I. E. HERACLIO MENA PADILLA|ANTIOQUIA|A|MI|248|OFICIAL|0.6266|0.6237|0.6349|0.6854|0.6271|0.6415|C|ANTIOQUIA|APARTADO|Urbano|7.8776552084|-76.62840098|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.5878202349347743|5
147|205001011031|INST EDUC SANTA ELENA|ANTIOQUIA|A|MI|175|OFICIAL|0.7801|0.7616|0.7596|0.7731|0.7372|0.7662|A|ANTIOQUIA|MEDELLIN|Rural|6.206071|-75.49192|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.5225979107137056|3
148|105856000296|I. E. RAFAEL URIBE URIBE|ANTIOQUIA|A|MI|136|OFICIAL|0.6996|0.6685|0.6765|0.7023|0.6549|0.6843|B|ANTIOQUIA|VALPARAISO|Urbano|5.6161892689999995|-75.62289962|Estrato 2|0|Primaria incompleta|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.4167134632805249|3
149|105856000296|I. E. RAFAEL URIBE URIBE|ANTIOQUIA|A|MI|48|OFICIAL|0.4931|0.5495|0.5118|0.5759|0.5326|0.5326|D|ANTIOQUIA|VALPARAISO|Urbano|5.6161892689999995|-75.62289962|Estrato 2|0|Primaria incompleta|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.16296372033039297|3
150|105001006718|INST EDUC ASIA IGNACIANA|ANTIOQUIA|A|MI|229|OFICIAL|0.7137|0.7149|0.7449|0.7597|0.7240000000000001|0.7326|A|ANTIOQUIA|MEDELLIN|Urbano|6.3062437540000404|-75.554561436|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.6008068872061564|3
151|105364000401|I. E. SAN ANTONIO|ANTIOQUIA|A|MI|271|OFICIAL|0.7321|0.7429|0.7306|0.7539|0.6849|0.7357|A|ANTIOQUIA|JARDIN|Urbano|5.596651782|-75.81378428|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.6609004269901122|3
152|205113000407|I. E. R. ADOLFO MORENO USUGA|ANTIOQUIA|A|MI|41|OFICIAL|0.6067|0.6412|0.6323|0.6624|0.5548|0.6294|C|ANTIOQUIA|BURITICA|Rural|6.8061110000000005|-75.914167|Estrato 1|1|Primaria incompleta|Primaria incompleta|N|TECNICO|0.15334987330031968|0
